player_id,player_name,slug,season,minutes,goals_per90,assists_per90,shots_per90,key_passes_per90,tackles_per90,interceptions_per90,clearances_per90,passes_per90,pass_accuracy_pct,saves_per90,rating
21437431,Sherzod Nasrullaev,sherzod-nasrullaev,2025-26,540,0,0,0.67,0.33,1.5,1.83,2,42.33,75.2,0,6.23
21762215,Bradley Cross,b-cross,2025-26,569,0,0,0,0.47,2.06,0.95,3.01,55.83,85.3,0,7.03
21762216,Malick Thiaw,m-thiaw,2025-26,2965,0.121,0,0.85,0.182,1.336,0.971,5.585,51.45,89.6,0,6.96
21772171,Mohammed Al-Yami,m-al-yami,2025-26,720,0,0,0,0,0,0,1.13,20.87,87.4,1.75,6.66
21773355,Ayase Ueda,a-ueda,2025-26,2536,0.887,0.035,3.62,0.745,0.426,0.142,0.887,14.941,71.7,0,7.36
21781428,Matheus Nunes,m-nunes,2025-26,2864,0.031,0.157,0.22,0.911,1.823,0.943,3.142,67.783,89.1,0,7.06
21782219,Evann Guessand,e-guessand,2025-26,588,0,0.153,1.224,0.612,2.755,0.306,0.918,14.235,81.7,0,6.54
21803033,Azzedine Ounahi,a-ounahi,2025-26,1766,0.255,0.102,2.599,1.835,1.223,0.815,0.459,46.223,85.8,0,7.26
21803060,Neil El Aynaoui,n-el-aynaoui,2025-26,988,0.091,0.182,0.547,1.093,1.913,1.549,1.366,53.107,89.2,0,6.75
22126556,Rodrigo Zalazar,r-zalazar-martinez,2025-26,1943,0.741,0.232,3.15,1.714,0.926,0.232,0.556,46.042,81.8,0,7.37
22136685,Nathanaël Mbuku,n-mbuku,2025-26,910,0.2,0.1,1.98,1.78,1.98,0.49,0.2,27.2,80.7,0,7.17
22493645,Amar Dedić,a-dedi,2025-26,1903,0.047,0.189,0.709,1.182,1.703,0.757,1.75,44.409,84.6,0,6.68
22528446,Luka Sucic,l-sui,2025-26,1018,0.265,0.088,1.945,0.796,1.68,0.442,1.238,39.43,79.4,0,6.73
22528506,İsmail Yüksek,i-yuksek,2025-26,1764,0.051,0.102,1.633,0.867,3.827,1.173,0.969,55.357,85.2,0,6.95
22536228,João Paulo,j-moreira-fernandes,2025-26,986,0.09,0.18,1.55,0.64,1.37,1.1,3.01,43.45,83,0,7.2
22878573,Amadou Onana,a-mvom-onana,2025-26,1778,0.101,0,0.962,0.354,2.43,1.265,2.987,42.975,87.4,0,6.95
23269649,Adil Aouchiche,a-aouchiche,2025-26,1281,0.211,0,2.6,1.33,1.62,1.26,1.97,46.09,74.5,0,6.78
23269659,Maxim De Cuyper,m-de-cuyper,2025-26,1415,0.127,0.191,0.827,2.099,1.654,0.827,1.781,44.014,84.2,0,6.78
23269660,Charles De Ketelaere,c-de-ketelaere,2025-26,2189,0.123,0.206,1.891,2.59,0.987,0.206,0.74,41.855,78.6,0,7.14
23269670,Senne Lammens,s-lammens,2025-26,2880,0,0,0,0,0.031,0,0.875,29.406,59.1,2.469,6.76
23277869,Malik Tillman,m-tillman,2025-26,1675,0.322,0.054,1.827,1.451,2.042,0.967,0.699,42.072,83.5,0,7.04
23277923,Maximilian Beier,m-beier,2025-26,2038,0.397,0.265,2.208,1.148,1.148,0.618,0.972,25.967,70.4,0,6.9
23278580,Sontje Hansen,s-hansen,2025-26,505,0.178,0,2.851,1.604,1.069,0.178,0.713,30.119,81.7,0,6.66
23278610,Gonçalo Ramos,g-ramos,2025-26,1309,0.413,0.069,3.988,1.169,1.031,0.344,0.688,23.377,83.2,0,6.77
23661272,Iliman Ndiaye,i-ndiaye,2025-26,2789,0.194,0.097,1.388,0.968,2.259,0.549,0.613,30.366,84,0,6.91
23661347,Anass Salah-Eddine,a-salah-eddine,2025-26,1092,0,0,0.659,0.824,2.308,0.824,1.731,51.099,89,0,6.72
23697916,David Zima,d-zima,2025-26,1040,0,0.09,0.61,0.61,0.87,1.9,4.24,38.25,83.9,0,7.02
23697990,Jérémy Doku,j-doku,2025-26,1786,0.252,0.252,1.965,3.074,1.159,0.655,0.101,38.903,82.9,0,7.18
23707377,Ransford Königsdörffer,r-konigsdorffer,2025-26,2359,0.191,0.076,2.48,0.839,0.229,0.229,1.297,16.329,70.6,0,6.71
23717807,Nando Pijnaker,nando-pijnaker,2025-26,755,0,0,0.6,0.6,0.83,1.19,10.01,50.78,78.9,0,6.76
23738800,Manu Koné,k-kone,2025-26,2459,0.073,0.11,0.769,0.915,1.83,0.769,1.025,50.142,90.4,0,6.94
24065379,Tomás Araújo,t-araujo,2025-26,1684,0.053,0.107,0.909,0.641,1.764,1.176,2.352,62.156,89.3,0,7.01
24082563,Mats Wieffer,m-wieffer,2025-26,1909,0.094,0.141,0.849,0.943,3.112,1.226,3.347,41.535,83.2,0,6.86
24444658,Nizar Al-Rashdan,n-al-rashdan,2025-26,966,0,0.186,1.49,0.93,2.61,1.49,1.02,37.08,76.1,0,6.89
24445509,Saud Abdulhamid,s-abdul-hamid,2025-26,1347,0.134,0.267,0.535,1.604,2.272,0.735,1.269,40.223,88.9,0,6.79
24445516,Khalid Al-Ghannam,k-al-ghannam,2025-26,1836,0.539,0.245,1.52,1.72,1.08,0.34,0.25,22.7,75.4,0,7.18
24446326,Salah Zakaria,s-zakaria-hassan,2025-26,1115,0,0.081,0,0.08,0,0,1.45,26.88,70.9,2.42,6.58
24446328,Ahmed Al Ganehi,a-alganehi,2025-26,901,0.2,0.2,1.9,1,1.2,1,0.6,30.37,84.2,0,7.15
24468970,Yéremy Pino,y-jesus-pino-santos,2025-26,2094,0.086,0.086,1.934,2.063,1.59,0.387,0.903,35.716,74.6,0,6.86
24469059,Matthew Garbett,matthew-garbett,2025-26,2124,0.127,0.085,2.2,1.65,1.61,0.47,0.93,32.75,78.8,0,6.99
24469159,Robin Hranac,r-hrana,2025-26,2253,0.04,0,0.32,0.12,0.999,0.759,6.232,50.533,86.3,0,6.71
24469162,Pavel Sulc,p-ulc,2025-26,1568,0.631,0.172,2.526,1.263,1.435,0.459,0.631,21.869,74.5,0,6.92
24799911,Tino Livramento,v-livramento,2025-26,1327,0,0.068,0.203,0.746,1.492,0.407,2.645,44.288,88.8,0,6.7
24799984,Michael Olise,m-olise,2025-26,2315,0.583,0.739,3.927,3.149,0.933,0.583,0.389,60.531,84.1,0,7.81
24816824,Lukas Hornicek,l-horniek,2025-26,2960,0,0,0,0,0,0.03,1.551,34.328,74.9,2.25,6.8
24816996,Sander Tangvik,s-tangvik,2025-26,540,0,0,0,0,0,0,1,9.667,53.4,1.167,6.59
24817439,Fabian Rieder,f-rieder,2025-26,2352,0.23,0.115,1.454,1.684,1.454,0.612,0.612,31.454,75.8,0,6.96
24818803,Jan Paul van Hecke,j-van-hecke-24818803,2025-26,3211,0.084,0.084,0.645,0.364,1.486,1.317,5.297,70.66,87.2,0,7.04
24837496,José Córdoba,j-cordoba-chambers,2025-26,2250,0.04,0.04,0.36,0.28,1.44,1.12,5.84,60.36,82.8,0,6.88
24838191,Josko Gvardiol,j-gvardiol,2025-26,1374,0.131,0.131,1.179,0.393,1.179,0.983,3.996,68.581,89.4,0,6.99
25217662,Noni Madueke,c-madueke,2025-26,1218,0.222,0.074,1.921,1.626,1.626,0.443,0.591,30.369,76.2,0,6.77
25217663,Jeremy Antonisse,jeremy-antonisse,2025-26,1982,0.045,0.091,2.41,1.68,1.82,0.27,0.77,25.47,85.2,0,6.87
25548700,Aidan Morris,a-morris,2025-26,3504,0,0.077,1.567,1.464,2.671,1.002,0.771,72.945,92,0,7.27
25591317,Lenny Joseph,l-joseph,2025-26,496,0.363,0.363,2.903,1.452,1.452,0.363,0.544,16.694,63,0,6.76
25922235,Arthur Theate,a-theate,2025-26,2144,0.042,0,0.672,0.504,1.511,1.301,5.667,68.298,89.9,0,6.81
26313942,Mojmír Chytil,m-chytil,2025-26,526,0.51,0,4.79,2.05,0.51,0,0.51,17.62,67,0,7.09
27067062,Kevin Schade,k-schade,2025-26,2756,0.261,0.098,1.861,0.98,1.372,0.588,1.045,17.21,67.7,0,6.8
27081112,Tanner Tessmann,t-tessmann,2025-26,1954,0.046,0,1.198,0.599,1.336,0.691,2.487,50.251,86,0,6.82
27440826,Aaron Hickey,a-hickey,2025-26,693,0,0,0.779,0.13,1.948,1.169,2.987,37.273,83.6,0,6.52
27440827,Ander Barrenetxea,a-barrenetxea-muguruza,2025-26,1688,0.16,0.267,1.653,2.186,1.333,0.853,0.64,36.949,80.8,0,6.83
27911903,Orlando Gill,o-gill,2025-26,1260,0,0,0,0.14,0,0,0.43,23.93,43.6,3.36,7.03
28543793,Jordan Bos,j-bos,2025-26,2060,0.175,0.306,1.66,1.66,3.015,1.092,2.883,42.99,85.7,0,7.17
28572704,Danley Jean Jacques,d-jean-jacques,2025-26,791,0.228,0,1.02,0.34,1.59,1.37,1.37,38,78.4,0,
28575686,James Trafford,j-trafford,2025-26,540,0,0,0,0,0.167,0,0.667,26,68.6,2.333,7.05
28912747,Cole Palmer,c-palmer,2025-26,1965,0.458,0.046,2.931,1.145,1.191,0.687,0.55,37.511,85.7,0,6.97
28912759,Alex Robertson,alex-robertson,2025-26,2153,0.251,0.125,1.84,1.88,1.8,1.05,1.25,57.98,84.9,0,7.1
28912805,Anthony Elanga,a-elanga,2025-26,1313,0,0.069,1.165,1.028,0.96,0.206,0.411,29.269,80.8,0,6.62
28931601,Mahmoud Abunada,m-abunad,2025-26,1710,0,0,0,0,0.16,0,1.42,22.47,73.5,2.84,6.7
28931733,Odilon Kossounou,k-odilon,2025-26,984,0.091,0,0.457,0.366,1.555,1.006,2.652,57.53,91.4,0,6.6
29419594,Julio Enciso,j-enciso,2025-26,1893,0.143,0.285,2.9,1.426,1.046,0.428,0.428,30.238,83.8,0,6.99
29674861,Isidro Pitta,i-pitta-saldivar,2025-26,816,0.551,0.11,2.87,1.21,0,0.11,0.44,14.45,80.2,0,6.86
29709995,Enzo Fernández,e-fernandez,2025-26,3121,0.288,0.115,2.076,1.99,1.557,0.606,0.807,58.827,86,0,7.25
29735915,Hyeon-gyu Oh,h-oh,2025-26,1111,0.486,0.243,3.969,1.377,0.891,0.162,0.324,16.04,80.8,0,6.92
29763086,Kim Tae-Hyeon,t-kim-29763086,2025-26,2157,0,0.042,0.5,0.17,0.5,0.58,6.59,55.74,85.2,0,6.9
31226528,Eren Elmalı,e-elmali,2025-26,1523,0.177,0,0.827,1.655,1.95,0.768,1.891,44.498,89.1,0,6.93
31237395,Nicolas Seiwald,n-seiwald,2025-26,2704,0,0.067,0.632,0.499,2.23,1.964,2.13,48.062,88.9,0,6.94
31238688,Kaishu Sano,k-sano,2025-26,3060,0.029,0.059,0.706,0.735,1.529,1.971,1.353,37.706,80.1,0,6.97
31238822,Tajon Buchanan,t-buchanan,2025-26,1756,0.308,0.051,1.333,0.769,1.486,1.128,0.82,23.064,81.6,0,6.7
31255673,Léo Realpe,l-realpe-montano,2025-26,1697,0.053,0.053,0.371,0.265,1.273,1.856,5.675,53.618,85.8,0,6.87
31625208,Jahkeele Marshall-Rutty,j-marshall-rutty,2025-26,842,0,0,0.96,0.75,2.14,0.64,2.14,61.46,89.4,0,
31625210,Ralph Priso,r-priso-mbongue,2025-26,450,0,0,0,0.4,1,1.2,2.6,79,93.2,0,7.64
31626002,Alexander Prass,a-prass,2025-26,1304,0.207,0.138,1.242,1.242,2.278,0.483,1.242,35.752,76.3,0,6.67
31626482,Gue-sung Cho,k-cho,2025-26,630,0.429,0,2.143,0.286,1.143,0.714,0.714,15.571,70.6,0,6.83
31626713,Carney Chukwuemeka,c-chukwuemeka,2025-26,906,0.298,0,1.788,1.192,2.086,0.596,0.497,38.046,85.1,0,6.65
31627620,Dayne St. Clair,d-st-clair,2025-26,900,0,0,0,0.1,0.1,0,0.8,34.7,83.3,2.8,6.15
31640130,Wilfried Singo,w-singo,2025-26,948,0.19,0.095,1.139,0.285,1.804,1.329,4.557,63.228,89.2,0,6.79
32012833,Mohammad Abualnadi,mohammad-abualnadi,2025-26,464,0,0,0.19,0.19,2.13,0.58,4.85,60.32,90,0,6.44
32387131,Elye Wahi,s-wahi,2025-26,928,0.485,0.097,2.231,0.776,0.485,0.194,0.097,13.675,68.8,0,6.67
32777402,Yusuf Abdurisag,y-youssef,2025-26,1028,0.35,0.175,1.66,1.31,2.19,0.7,0.79,23.9,68.5,0,6.52
32777430,Nick Woltemade,n-woltemade,2025-26,1915,0.376,0.141,1.504,1.034,1.128,0.235,0.987,18.094,76.4,0,6.74
32819178,Armin Gigovic,armin-gigovic,2025-26,697,0,0.13,0.77,1.29,2.32,1.42,0.77,40.42,84,0,6.67
33166012,David Møller Wolfe,d-wolfe,2025-26,1048,0,0.172,0.258,0.687,0.859,0.601,2.662,22.328,74.2,0,6.54
33186829,Jamal Musiala,j-musiala,2025-26,681,0.396,0.529,3.965,2.247,1.454,0.396,0.132,38.59,84.9,0,6.9
33187441,Ricardo Pepi,r-pepi,2025-26,1413,1.019,0.064,3.885,1.019,0.446,0.255,0.573,18.79,83.7,0,7.22
34432365,Giovanni Reyna,g-reyna,2025-26,509,0.177,0,1.238,2.299,1.768,0.884,1.945,52.161,84.4,0,6.67
34455263,Oufa Shobeir,m-shobeir,2025-26,810,0,0,0,0,0.11,0,1.11,25.44,79,2,6.68
34455847,Jesurun Rak-Sakyi,j-rak-sakyi,2025-26,817,0.441,0.11,2.093,0.991,0.991,0.441,0.33,25.998,80.9,0,6.91
34872776,Jacen Russell-Rowe,j-russell-rowe,2025-26,469,0.192,0,2.111,1.151,1.151,0.192,0.768,19.19,72,0,6.57
35671501,Wilguens Paugain,w-paugain,2025-26,1282,0.07,0,0.421,0.351,2.387,2.036,2.808,34.399,79,0,6.77
35709049,Mohamed Belhadj Mahmoud,mohamed-belhadj-mahmoud,2025-26,500,0,0,1.98,1.8,1.44,0.36,2.52,32.94,89.6,0,6.65
36084791,Oswin Appollis,o-appollis,2025-26,524,0,0.17,1.72,1.55,1.03,1.37,0.17,34.87,79.3,0,6.78
36085414,José Andrés Hurtado,j-hurtado-cheme,2025-26,850,0.106,0,1.38,0.74,1.27,1.06,2.86,38.22,82.3,0,6.76
36105897,Mahmoud Saber,m-saber,2025-26,1840,0.245,0.293,3.28,2.3,0.88,0.44,1.13,43.39,77.6,0,7.22
36470086,Ibrahim Adel,ibrahim-adel,2025-26,579,0,0,3.26,1.87,1.24,0.47,0.16,22.38,77.8,0,6.8
36481539,Marvin Senaya,m-senaya,2025-26,1784,0.05,0,0.757,0.303,2.926,1.766,3.885,31.53,76.3,0,6.8
36481676,Samú Costa,s-costa,2025-26,2707,0.233,0.066,1.297,0.565,2.161,0.931,2.992,42.157,79.9,0,6.9
36864344,Shararh,m-abu-zrayq,2025-26,483,0.186,0.373,1.68,1.3,0.56,0.93,0.19,35.4,85.3,0,7.19
36873516,Mauricio,m-magalhaes-prado,2025-26,847,0.213,0.106,2.02,0.85,1.17,0.85,0.96,28.16,84.5,0,6.77
37253495,Israel Reyes,i-reyes-romero,2025-26,2840,0,0.063,0.73,0.63,1.39,1.24,3.01,58.37,86.4,0,6.95
37255818,Ramiz Zerrouki,r-zerrouki,2025-26,2610,0.103,0.034,1.138,1.517,2.241,1.379,2.31,56.517,83.6,0,7.17
37255840,Jude Bellingham,j-bellingham,2025-26,1918,0.282,0.188,2.393,1.689,2.393,0.657,0.845,55.229,89.2,0,7.32
37257596,Bart Verbruggen,b-verbruggen,2025-26,3420,0,0,0,0.026,0.026,0,0.868,40.763,76,2.789,6.83
37257612,Souffian El Karouani,s-elkarouani,2025-26,3046,0.089,0.355,1.477,3.162,2.659,1.005,2.009,36.55,78.4,0,7.47
37259163,Jarell Quansah,j-quansah,2025-26,2300,0.157,0,0.704,0.43,1.096,1.057,3.483,64.096,90.3,0,6.91
37259638,David Affengruber,d-affengruber,2025-26,2862,0.031,0.031,0.409,0.283,2.233,1.478,5.535,62.767,87.4,0,6.9
37259654,Patrick Wimmer,p-wimmer,2025-26,1561,0.231,0.173,1.268,0.922,2.364,1.441,1.211,26.81,65.6,0,6.76
37259977,David Jurásek,d-jurasek,2025-26,637,0,0,0.141,1.272,1.837,0.848,1.978,37.159,81.4,0,6.78
37261099,Marvin Keller,m-keller,2025-26,1440,0,0,0,0,0,0,0.56,38.81,79.1,2.94,6.8
37261342,Johnny Cardoso,j-de-souza-cardoso,2025-26,803,0,0,0.224,0.336,3.587,1.457,2.242,48.643,88.7,0,6.68
37261496,Piero Hincapié,p-hincapie-reyna,2025-26,1792,0.05,0.1,0.151,0.653,2.411,1.306,4.47,42.087,88.9,0,6.87
37261500,Moisés Caicedo,m-caicedo-corozo,2025-26,2801,0.096,0.032,0.868,0.61,2.795,1.928,0.932,65.901,91.8,0,7.05
37261676,Gustavo Caballero,g-caballero,2025-26,762,0.118,0,1.772,1.063,2.008,0.591,0.709,20.433,73.4,0,6.72
37261879,Mohammad Mohebi,mohammad-mohebi,2025-26,562,0.16,0.32,3.04,1.6,0.96,0.64,0.96,25.14,73.2,0,6.78
37261923,Emmanuel Agbadou,e-agbadou,2025-26,1100,0,0,0.818,0.327,2.618,1.145,5.318,53.918,83,0,6.7
37262099,Nuno Mendes,n-mendes,2025-26,1404,0.128,0.128,1.09,1.474,1.731,1.218,2.244,63.077,88.5,0,7.17
37264438,Aribim Pepple,aribim-pepple,2025-26,2148,0.67,0.084,2.97,0.8,0.54,0.25,0.63,12.11,64,0,6.77
37286732,Oscar Bobb,o-bobb,2025-26,570,0,0,1.263,1.895,2.053,0.947,0.474,30.632,80.4,0,6.68
37288001,Pedri,p-lopez,2025-26,2111,0.085,0.384,0.895,2.729,2.132,1.066,0.981,87.613,91.6,0,7.46
37288420,Nawaf Boushal,n-boushal,2025-26,1656,0,0.326,0,1.14,3.1,1.63,3.59,40.6,84.7,0,6.78
37289235,Clément Akpa,c-akpa,2025-26,1942,0,0,0.278,0.417,1.437,1.066,4.356,49.727,80.5,0,6.61
37296248,Micky van de Ven,m-van-de-ven,2025-26,3044,0.118,0.03,0.473,0.177,1.212,0.68,3.873,52.332,90.5,0,6.75
37297124,Abde Ezzalzouli,a-ezzalzouli,2025-26,2254,0.399,0.319,2.915,1.278,2.116,0.639,0.599,31.863,79.3,0,7.3
37297544,Nico Williams,n-williams-arthuer,2025-26,1686,0.32,0.16,2.456,1.815,0.801,0.374,0.48,30.267,77.4,0,6.89
37308648,El Mehdi Benabid,m-benabid,2025-26,1620,0,0,0,0,0,0.72,0.22,21.67,88.5,2.56,6.25
37308650,Mohamed Rabie Hrimat,m-hrimat,2025-26,1461,0.431,0.123,0.8,0.68,0.8,1.29,0.55,52.3,89.9,0,6.64
37316349,Lukas Cerv,lukas-cerv,2025-26,1158,0.08,0.08,1.71,1.01,1.94,1.17,1.55,42.67,81.8,0,6.98
37316363,Denis Visinsky,denis-visinsky,2025-26,458,0.197,0,1.769,0.786,0.983,0.197,1.179,24.367,79,0,6.54
37316487,Ayman Yahya,a-yahya-37316487,2025-26,1058,0.17,0.17,1.62,0.94,2.72,1.45,1.19,52.23,85.3,0,6.87
37316600,Guela Doué,g-doue,2025-26,2064,0.087,0.262,0.523,0.828,2.18,1.177,4.491,54.419,87.1,0,7.04
37316858,Hannibal,h-mejbri,2025-26,1238,0.073,0.291,1.381,1.599,2.108,0.654,0.509,37.076,77.3,0,6.71
37316934,Koni De Winter,k-de-winter,2025-26,1804,0.05,0.05,0.349,0.249,1.447,0.698,4.939,63.01,91.4,0,6.77
37317015,Amad Diallo,a-traore,2025-26,2345,0.077,0.115,2.034,1.612,1.458,0.652,1.151,34.695,87.9,0,7.02
37317062,Youssef Belammari,y-belammari,2025-26,630,0,0,1,1.14,0,2.57,1.14,45.29,85.2,0,6.5
37317367,Malo Gusto,m-gusto,2025-26,2269,0.079,0.119,0.476,1.15,2.102,1.269,1.547,50.137,86.8,0,6.79
37317369,Bradley Barcola,b-barcola,2025-26,1750,0.566,0.051,3.446,2.006,1.543,0.669,0.36,37.08,83.5,0,7.1
37317392,Xavi Simons,x-simons,2025-26,1756,0.103,0.256,2.153,1.794,1.743,0.769,0.769,41.105,82.9,0,6.93
37317434,Ismael Saibari,i-saibari-ben-el-basra,2025-26,2147,0.629,0.335,3.815,2.222,1.383,0.419,0.335,41.877,84.7,0,7.47
37324825,Saleh Hardani,saleh-hardani,2025-26,816,0,0.11,0,0,0,0,0,0,,0,
37326087,Marcelo Flores,m-flores,2025-26,947,0.38,0,1.9,1.05,1.05,0.95,1.33,31.74,84.1,0,6.66
37328006,Francisco Conceição,f-conceicao,2025-26,2110,0.128,0.213,3.114,1.791,1.45,0.299,0.171,36.213,87.3,0,7.09
37328095,Aurèle Amenda,a-amenda,2025-26,1685,0,0,0.534,0.32,0.855,1.442,6.356,73.549,87.7,0,6.7
37336786,Besfort Zeneli,b-zeneli,2025-26,766,0.352,0.705,1.88,2.585,1.057,0.352,0.117,38.42,76.8,0,7.24
37336994,Ar'jany Martha,arjany-martha,2025-26,2573,0.035,0.07,0.73,1.05,1.82,0.63,1.01,22.67,73.9,0,6.49
37341836,Marko Stamenić,m-stamenic,2025-26,2501,0.108,0.072,0.9,0.324,1.763,1.835,1.979,50.308,85,0,6.8
37341839,Jesse Randall,jesse-randall,2025-26,2191,0.411,0.329,3.25,2.09,0.94,0.53,0.49,20.74,75.2,0,7.13
37341905,John Mercado,john-mercado,2025-26,632,0.28,0,2.71,1.14,1.14,0.57,1.14,29.19,80,0,6.84
37341910,Pedro Vite,p-vite-uca,2025-26,2391,0.113,0,0.87,1.66,1.84,0.94,0.6,55.29,89,0,6.89
37342694,Pape Matar Sarr,p-sarr,2025-26,1388,0.13,0.259,1.102,0.713,2.205,1.167,3.048,41.045,85,0,6.86
37342718,Han-beom Lee,h-lee,2025-26,1008,0,0.09,0.36,0.27,1.61,1.61,5.63,56.43,86.4,0,6.83
37342720,Tae-seok Lee,t-lee-37342720,2025-26,929,0.1,0.19,1.26,1.07,2.71,1.36,2.81,43.98,71.8,0,6.97
37342723,Ji-sung Eom,j-eom,2025-26,2470,0.073,0.073,1.968,2.004,1.749,0.802,1.64,24.194,77,0,6.87
37350663,Finn Surman,f-surman,2025-26,856,0,0.105,0.32,0.42,2.21,1.68,7.46,52.36,89.6,0,6.88
37350704,Adam Wharton,a-wharton,2025-26,2562,0.035,0.176,1.124,1.546,2.459,1.019,1.475,43.279,79.3,0,6.97
37354634,Khalid Ali Sabah,k-sabah,2025-26,820,0.659,0.11,1.54,1.21,1.43,0.77,0.22,19.98,74.7,0,6.87
37357411,Anis Slimane,a-slimane,2025-26,1232,0.365,0.146,1.826,1.461,1.68,0.804,0.365,33.385,75.7,0,6.89
37359724,Nishan Velupillay,n-velupillay,2025-26,1493,0.241,0.06,3.13,1.51,1.51,0.36,0.36,30.02,73.7,0,6.98
37359803,Mohamed Touré,m-toure-37359803,2025-26,906,0.4,0.3,2.78,1.59,0.4,0.1,0.1,12.32,69.4,0,6.97
37361402,Alessandro Circati,a-circati,2025-26,2667,0.034,0,0.27,0.337,1.519,0.911,5.062,49.876,87.6,0,6.87
37368045,Fiston Mayele,f-kalala-mayele,2025-26,1497,0.301,0.06,2.53,1.02,0.42,0,0.42,11.66,70.1,0,6.9
37388628,Marwan Ateya,m-attia,2025-26,1548,0,0,1.45,1.16,2.27,0.93,0.76,69.42,85.3,0,7.13
37389528,Jassem Gaber,j-abdulsallam,2025-26,689,0,0,0.39,0.39,2.87,0.78,2.09,48.59,88.4,0,6.74
37389556,Saed Al-Rosan,saed-al-rosan,2025-26,630,0,0,0.14,0.29,2.29,0.57,3,39.29,75.3,0,6.74
37391576,Thelo Aasgaard,t-aasgaard,2025-26,1609,0.28,0.224,2.41,1.57,2.01,0.45,1.12,33.78,83.4,0,7.04
37391641,Daniel Jebbison,d-jebbison,2025-26,2014,0.268,0.089,1.832,1.162,0.938,0.357,1.832,14.657,69.8,0,6.63
37395343,Nawaf Al-Aqidi,n-alaqidi,2025-26,960,0,0.094,0,0.09,0.09,0,0.56,22.69,74.8,2.34,6.75
37397144,Robin Roefs,r-roefs,2025-26,3150,0,0,0,0.143,0,0,1.057,37.743,63.7,3.114,6.94
37397347,Damián Bobadilla,d-bobadilla,2025-26,886,0,0.102,1.12,1.42,1.63,1.52,1.32,38.19,87,0,7
37400393,Dailon Livramento,d-rocha-livramento-do-rosario,2025-26,939,0,0.096,2.109,1.054,0.671,0.192,0.958,13.419,61.4,0,6.59
37400484,Yerson Mosquera,y-mosquera,2025-26,2142,0,0,1.261,0.462,2.605,1.387,4.748,33.445,80.5,0,6.78
37400489,Jearl Margaritha,j-margaritha,2025-26,2398,0.263,0.45,2.93,2.48,0.94,0.6,0.38,29.24,80.6,0,7.09
37402303,Ramón Sosa,r-sosa,2025-26,578,0.156,0.156,1.56,1.25,0.31,0.47,1.71,23.51,74.8,0,6.71
37402349,Richard Ríos,r-rios,2025-26,2284,0.197,0.158,2.364,0.867,2.049,0.63,1.025,45.591,85.6,0,7.16
37407204,Igor Thiago,thiago-37407204,2025-26,3287,0.602,0.027,2.3,0.657,1.04,0.329,1.752,17.25,69.2,0,7.07
37407279,Sebastian Berhalter,s-berhalter,2025-26,766,0.352,0.587,2.47,3.64,3.29,1.06,0.59,62.04,85.4,0,7.44
37407284,Alidu Seidu,a-seidu,2025-26,1186,0,0.076,0.379,0.607,2.656,1.29,2.732,57.521,91.8,0,6.75
37407422,Daniel Svensson,d-svensson,2025-26,2453,0.073,0.073,0.44,1.321,1.431,0.734,2.862,30.819,83.5,0,6.83
37410398,Juan José Cáceres,j-caceres,2025-26,1047,0.09,0.17,1.38,1.63,2.58,1.12,2.49,42.81,73.5,0,6.89
37417027,Igor Matanovic,i-matanovic,2025-26,1561,0.634,0.115,2.998,1.268,1.326,0.577,2.076,18.334,62.6,0,6.94
37420363,Young-woo Seol,seol-young-woo,2025-26,930,0,0.097,0.194,0.677,2.129,0.968,3.484,46.548,82.5,0,6.97
37422928,Yuito Suzuki,y-suzuki,2025-26,1637,0.22,0.165,2.089,1.374,1.21,0.55,0.605,22.266,77.5,0,6.73
37423161,Anthony Valencia,a-valencia,2025-26,1322,0.272,0.136,1.974,1.974,1.974,0.749,0.885,39.894,84,0,6.88
37429017,Steve Kapuadi,s-kapuadi,2025-26,630,0,0,0.43,0.29,1.57,0.14,6.29,57.14,90,0,6.68
37429246,Florian Wirtz,f-wirtz,2025-26,2389,0.188,0.113,1.921,2.298,1.281,0.452,0.49,53.533,84.5,0,7.02
37430769,Mohamed Amoura,m-amoura,2025-26,1929,0.373,0.14,2.799,1.166,1.82,0.373,0.886,23.048,69.6,0,6.88
37438667,Kamaldeen Sulemana,k-sulemana,2025-26,1001,0.18,0.18,2.338,1.169,0.809,0.18,0.719,30.749,84.8,0,6.72
37447182,Moteb Al-Harbi,moteb-al-harbi,2025-26,1531,0.118,0.118,0.47,0.24,2.18,2,2.23,52.85,90.9,0,6.82
37451396,Brian Gutiérrez,b-gutierrez,2025-26,918,0.294,0.098,2.94,2.06,2.25,0.39,0.49,54.71,86,0,7.17
37452955,Tyrese Noslin,t-noslin-37452955,2025-26,2304,0.078,0.117,1.523,0.742,2.422,1.367,3.047,25.664,69.9,0,6.75
37459030,Gavi,pablo-gaviria,2025-26,574,0,0.157,0,1.254,2.666,0.47,1.098,64.129,92.4,0,6.76
37459056,Nathan Ngoy,n-ngoy,2025-26,2404,0.037,0.075,0.824,0.15,1.235,1.423,3.744,61.697,91.4,0,6.85
37459060,Zeno Debast,z-debast,2025-26,1177,0,0.153,0.612,0.459,1.223,0.382,3.747,81.206,91.1,0,6.89
37459072,Lewis Hall,l-hall,2025-26,2181,0.041,0.041,1.073,1.073,2.228,1.238,3.177,52.036,85.2,0,6.88
37508678,Parfait Guiagon,p-guiagon,2025-26,2558,0.317,0.211,2.815,1.83,1.161,0.633,0.387,37.471,83,0,7.18
